codigo_inep;codigo_mec;nome_escola_original;nome_escola_cadastro;municipio;ano;data_documento;data_evento;tipo_evento;status_evento;documento_origem;pagina_origem;evidencia;nivel_confianca;observacao
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-03-26;2024-03-26;OUTRO;PROCESSO_SELETIVO_GERAL;edital212024_gsseed_prot213553291_processo_seletivo_cmeiv.pdf;1;edital212024_gsseed_prot213553291_processo_seletivo_cmeiv.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital212024_gsseed_prot213553291_processo_seletivo_cmeiv.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-04-10;2024-04-10;OUTRO;PROCESSO_SELETIVO_GERAL;edital232024_gsseed_prot213553291_cmeiv_cronograma_edital022024.pdf;1;edital232024_gsseed_prot213553291_cmeiv_cronograma_edital022024.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital232024_gsseed_prot213553291_cmeiv_cronograma_edital022024.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-04-10;2024-04-10;OUTRO;PROCESSO_SELETIVO_GERAL;edital242024_gsseed_prot213553291_processo_seletivo_cmeiv.pdf;1;edital242024_gsseed_prot213553291_processo_seletivo_cmeiv.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital242024_gsseed_prot213553291_processo_seletivo_cmeiv.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-02;2024-05-02;OUTRO;PROCESSO_SELETIVO_GERAL;edital312024_gsseed_prot213553291_cronograma_processo_seletivo_cmeiv.pdf;1;edital312024_gsseed_prot213553291_cronograma_processo_seletivo_cmeiv.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital312024_gsseed_prot213553291_cronograma_processo_seletivo_cmeiv.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-06;2024-05-06;OUTRO;PROCESSO_SELETIVO_GERAL;edital342024_gsseed_prot220140253_ccm.pdf;1;edital342024_gsseed_prot220140253_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital342024_gsseed_prot220140253_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-06;2024-05-06;OUTRO;PROCESSO_SELETIVO_GERAL;edital352024_gsseed_prot213553291_ccm.pdf;1;edital352024_gsseed_prot213553291_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital352024_gsseed_prot213553291_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-07;2024-05-07;OUTRO;PROCESSO_SELETIVO_GERAL;edital362024_gsseed_prot216757599_ccm.pdf;1;edital362024_gsseed_prot216757599_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital362024_gsseed_prot216757599_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-08;2024-05-08;OUTRO;PROCESSO_SELETIVO_GERAL;edital372024_gsseed_prot207899054_ccm.pdf;1;edital372024_gsseed_prot207899054_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital372024_gsseed_prot207899054_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-05-28;2024-05-28;OUTRO;PROCESSO_SELETIVO_GERAL;edital422024_gsseed_prot221350693_ccm.pdf;1;edital422024_gsseed_prot221350693_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital422024_gsseed_prot221350693_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-07-10;2024-07-10;OUTRO;PROCESSO_SELETIVO_GERAL;edital662024_gsseed_prot203330650_ccm_prorrogar.pdf;1;edital662024_gsseed_prot203330650_ccm_prorrogar.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital662024_gsseed_prot203330650_ccm_prorrogar.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-07-12;2024-07-12;OUTRO;PROCESSO_SELETIVO_GERAL;edital672024_gsseed_prot_224349033_ccm.pdf;1;edital672024_gsseed_prot_224349033_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital672024_gsseed_prot_224349033_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;2024-08-15;2024-08-15;OUTRO;PROCESSO_SELETIVO_GERAL;edital872024_gsseed_prot225143366_ccm.pdf;1;edital872024_gsseed_prot225143366_ccm.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital872024_gsseed_prot225143366_ccm.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2025;2025-10-24;2025-10-24;OUTRO;PROCESSO_SELETIVO_GERAL;edital1192025_gsseed_prot245564546_ccm_resultado_final_inapto.pdf;1;edital1192025_gsseed_prot245564546_ccm_resultado_final_inapto.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital1192025_gsseed_prot245564546_ccm_resultado_final_inapto.
41000978;41000978;MACHADO DE ASSIS, E E E-F;MACHADO DE ASSIS E EEF;Itaúna do Sul;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41001222;41001222;LOANDA LAMARTINE R SOARES, C E DR - EF M;LAMARTINE R SOARES C E DREF M;Loanda;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41010132;41010132;JAPURÁ RUI BARBOSA, C E-EF EM PROFIS;RUI BARBOSA C EEF EM PROFIS;Japurá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41010540;41010540;SANTOS DUMONT, C E-EM N;SANTOS DUMONT C EEF M N;São Tomé;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41020189;41020189;LOBATO OSVALDO ARANHA, E E - EF;OSVALDO ARANHA E EEF;Lobato;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41024281;41024281;MARINGÁ MARCO A PIMENTA, C E-EF M;MARCO A PIMENTA C EEF M;Maringá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41024923;41024923;PAIÇANDU IZABEL, C E PRINC-EF-M;IZABEL C E PRINCEF M;Paiçandu;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41025636;41025636;APUCARANA FRANCISCO A SOUSA, E E PROF-EF;FRANCISCO A SOUSA E E PROFEF;Apucarana;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41026705;41026705;ARAPONGAS IVANILDE DE NORONHA, C E-EF M PROFID;IVANILDE DE NORONHA C EEF M;Arapongas;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41028279;41028279;SABÁUDIA HERMINIA R. LUPION, CE-EF M PROFIS;HERMINIA R LUPION C EEF M PROFIS;Sabáudia;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41037413;41037413;IVAIPORÃ BENTO MUSSURUNGA, C E - EF M;BENTO MOSSURUNGA C EEF M;Ivaiporã;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41040759;41040759;ASSAÍ CARRAO, C E CONS-EF M;CARRAO C E CONSEF M;Assaí;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41042670;41042670;ABATIA RUI BARBOSA, C E - E F M PROF;RUI BARBOSA C E EF M N PROFIS;Abatiá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41051351;41051351;MIGUEL DIAS, C E-EF M PROFIS;MIGUEL DIAS C EEF M PROFIS;Joaquim Távora;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41070224;41070224;CAFELÂNDIA ALBERTO S DUMONT, C E-EF M N PROFIS;ALBERTO S DUMONT C EEF M N PROFIS;Cafelândia;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41078586;41078586;41078586 FOZ DO IGUAÇU SANTA TEREZINHA DE ITAIPU;ARCANGELO NANDI C EE F M;Santa Terezinha de Itaipu;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41079469;41079469;PARANAGUÁ, C E MQ DE - EF M PROFIS;PARANAGUA C E MQ DEEF M PROFIS;Vera Cruz do Oeste;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41084721;41084721;DOIS VIZINHOS JOSÉ DE ANCHIETA, C E - EF M;JOSE DE ANCHIETA C EEF M;Dois Vizinhos;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41086945;41086945;MARMELEIRO MARMELEIRO, C E DE-EF M PROFIS;MARMELEIRO C E DEEF M;Marmeleiro;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41101006;41101006;GUARAPUAVA PALMEIRINHA, C E DO C DE-EF M PROF;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41127668;41127668;CURITIBA BENTO MUNHOZ DA ROCHA, C E - EF M PROFIS;BENTO M DA ROCHA NETO C EEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41128915;41128915;CURITIBA DOMINGOS ZANLORENZI, C E - EF M PROFIS;DOMINGOS ZANLORENZI C EEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41129512;41129512;CURITIBA GABRIELA MISTRAL, C E-EF M;GABRIELA MISTRAL C EEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41129687;41129687;CURITIBA GUIDO STRAUBE, C E PROF-EF M PROFIS;GUIDO STRAUBE C E PROFEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41129989;41129989;CURITIBA IVO ZANLORENZI, E E MONS-EF;IVO ZANLORENZI E E MONSEF;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41130189;41130189;CURITIBA JOAO PAULO II, C E-EF M;JOAO PAULO II C EEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41130243;41130243;CURITIBA JOSE BUSNARDO, C E - EF M;JOSE BUSNARDO C E EF M;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41130308;41130308;CURITIBA JOSÉ GUIMARÃES, C E PROF - EM PROFIS;JOSE GUIMARAES C E PROFEM PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41130618;41130618;CURITIBA LOUREIRO FERNANDES, C E PROF - EF M PROFIS;LOUREIRO FERNANDES C E PROFEF M PROFIS;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41130952;41130952;CURITIBA MARIA PEREIRA MARTINS, E E - EF;MARIA P MARTINS E EEF;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41133226;41133226;CURITIBA SANTOS DUMONT, C E - EF M;SANTOS DUMONT C EEF M;Curitiba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41138937;41138937;ANTONINA ROCHA POMBO, C E - EF M P 19;ROCHA POMBO C EEF M P;Antonina;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41144201;41144201;GUARAPUAVA MARIA DE J P GUIMARÃES, C E PROFA, EF M;MARIA DE J P GUIMARAES C E C PROFAEF M;Guarapuava;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41144929;41144929;LARANJEIRAS DO SUL JOSÉ MARCONDES SOBRINHO;JOSE MARCONDES SOBRINHO C EEF M;Laranjeiras do Sul;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41146093;41146093;ENGENHEIRO BELTRÃO ANTONIO VIEIRA, C E PE-EF M;ANTONIO VIEIRA C E CM PEEF M;São José dos Pinhais;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA_ERRO_MATERIAL;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação para Consulta Pública em Engenheiro Beltrão com erro material no código (publicado 41146093 em vez de 41016254).;AMBÍGUO;"Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025. [NOTA: Erro material no Edital 125/2025; código refere-se ao CE Antonio Vieira de Engenheiro Beltrão, retificado no Edital 136/2025 para 41016254]."
41167090;41167090;CASCAVEL ANDREIA NERES DOS SANTOS, C E PROFA-EFM;ANDREIA NERES DOS SANTOS C E PROFAEFM;Cascavel;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41378580;41378580;FOZ DO IGUAÇU CATARATAS DO IGUAÇU, C E - EF M;CATARATAS DO IGUACU C EEF M PROFIS;Foz do Iguaçu;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;2;Edital nº 125/2025 (p. 2) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41007131;41007131;PEROLA NESTOR VICTOR, C E-EF M N PROFIS;NESTOR VICTOR C EEF M N PROFIS;Pérola;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41008111;41008111;UMUARAMA NEIVA PAVAN M GARCIA, C E-EF M PROFA;NEIVA PAVAN M GARCIA C E PROFA EF M;Umuarama;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41020685;41020685;FRANCISCO P X LOPES, E E CON- EF;FRANCISCO P X LOPES E E CONEF;Nova Esperança;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41062272;41062272;PONTA GROSSA INSTITUTO ED. E. PROF. CESAR P MARTINEZ EF M;INST ED E PROF CESAR P MARTINEZF M N P;Ponta Grossa;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41062914;41062914;PONTA GROSSA KENNEDY, C E PRES-EF M PROFIS;KENNEDY C E PRESEFMPN;Ponta Grossa;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41063031;41063031;PONTA GROSSA MENELEU DE ALMEIDA TORRES, C C E PROF EF M PROFI;MENELEU A TORRES C E PROFEF M PROFIS;Ponta Grossa;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41063058;41063058;PONTA GROSSA MONTEIRO LOBATO, E E-EF;MONTEIRO LOBATO E EEF;Ponta Grossa;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
